Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM
21,0.9999997520446777,0.022643097564578055,4.776046316692373e-06,4.93067940169567e-06,14.191865469674784,0.4292264758050442
22,1.0000006937980652,0.02279821991920471,3.910029827238759e-06,3.973042630605051e-06,14.081579378752377,0.4286729925870895
23,1.0000000429153442,0.021083666086196898,4.782917803822784e-06,5.1905036525567995e-06,14.024014414010404,0.42684385493397714
24,1.0000004148483277,0.022397937774658202,6.577534913958516e-06,7.820813279977302e-06,13.227073136203302,0.38723324343562127
25,0.9999996280670166,0.022850237116217614,5.197074647185218e-06,4.940724384141504e-06,13.32837541672777,0.40433345675468446
26,1.0000006008148192,0.0209756837785244,4.308008838052046e-06,4.849992892559385e-06,13.428858584680363,0.3976886282861233
27,1.000000557899475,0.022353572696447374,4.81177920846676e-06,6.2424761563306675e-06,13.43535912033227,0.41037730187177657
28,0.9999985408782959,0.02121461071074009,5.353922642825637e-06,4.391790471345303e-06,13.274877871923334,0.40649964481592177
29,1.0000000238418578,0.01982423074543476,6.026022983860457e-06,5.3109841610421425e-06,13.248191854483613,0.40214329928159714
30,0.9999995374679566,0.021409634351730347,4.683784659391677e-06,4.794225696969079e-06,12.791456263577306,0.3743874211609364
31,1.0000005388259887,0.020125745385885237,6.299449387370259e-06,7.111782510946796e-06,12.550699720884111,0.3587674699723721
32,1.0000006031990052,0.021920131891965865,4.5654843961528965e-06,5.291662846502732e-06,13.366559132843959,0.4127600583434105
33,0.9999999451637268,0.020738727152347564,4.319207628213917e-06,4.034697858514846e-06,12.904229130937175,0.37674862518906593
34,0.9999996018409729,0.02021914079785347,4.196735153527697e-06,3.86524597161042e-06,12.622435268996288,0.3802172690629959
35,1.0000007152557373,0.02068570740520954,4.967109230165079e-06,5.608934063729976e-06,12.886507193514179,0.3851961827278137
36,1.0000008010864259,0.020984416455030443,6.3158298144117e-06,6.104330441303318e-06,12.355187859159166,0.36223549336194993
37,1.0000017309188842,0.021366467326879503,4.926535743834393e-06,7.685677401241264e-06,12.834468732516196,0.37708321198821065
38,0.9999999117851257,0.020984726697206496,4.908869668724947e-06,4.766724259752664e-06,12.850748636099743,0.3964163088798523
39,0.9999994993209839,0.019432822018861772,4.4539442569657695e-06,3.950548443754087e-06,12.44368706467503,0.37378533542156217
40,1.000000514984131,0.019488208070397375,3.288497100584209e-06,3.746793681784766e-06,12.044995121557307,0.3614747415482998
41,0.9999987316131592,0.018546704202890396,6.253511119211908e-06,4.925346474919934e-06,12.05596490590277,0.36261519610881804
42,1.0000003910064696,0.019211711287498476,4.386385780890123e-06,4.530515006990754e-06,11.883665520233258,0.34221562042832376
43,1.0000001740455629,0.019284353628754615,3.0565412839678175e-06,3.4360470408500985e-06,12.16716213015566,0.35895451322197913
44,1.0000013208389282,0.019994300603866578,5.5684297421976225e-06,6.378556790878065e-06,12.137673659447149,0.3571746452152729
45,0.9999995350837707,0.01918124679476023,4.70766322905547e-06,4.163973790127784e-06,12.073103813640296,0.3563404555618763
46,1.0000008583068847,0.019355009645223617,6.53747386422765e-06,5.696557673218195e-06,12.262004514682161,0.3683800807595253
47,0.999998140335083,0.01959014482796192,7.025980221442296e-06,5.2140539901301965e-06,12.215787724003246,0.34767614394426344
48,1.0000005316734315,0.02056222952902317,3.392402732060873e-06,4.053349398418504e-06,12.101209445695103,0.36170317739248276
49,0.9999998879432678,0.020652903839945794,6.083907319407444e-06,6.5222128614550455e-06,12.010902290909229,0.3593986764550209
50,1.0000009441375732,0.01903696559369564,5.012620445086213e-06,5.991056013954221e-06,12.11777382066402,0.361359107196331
51,0.9999997591972352,0.019053674414753915,4.077262374266865e-06,4.01425784730236e-06,11.965743607140517,0.3407630604505539
52,0.9999992370605468,0.01909057967364788,5.70462412724737e-06,5.603647032330628e-06,11.94053491962171,0.3499408017098904
53,0.9999995875358582,0.01911198250949383,4.9989039325737394e-06,4.427236990522942e-06,11.802043360033325,0.3479576945304871
54,0.9999993085861206,0.018690450489521025,4.41742919065291e-06,3.818983059318271e-06,11.54396790509753,0.3208946418762207
55,1.0000009202957154,0.01869827926158905,6.3055313012228e-06,4.881309325810434e-06,11.834421608159765,0.3316232584416866
56,1.0000003004074096,0.018354581482708455,4.753077373607084e-06,5.031039254390635e-06,11.595001157171904,0.3301977448165417
57,0.9999991893768311,0.018518370315432547,6.448540129895264e-06,6.111669790698215e-06,11.416916443323002,0.3284763234853745
58,1.0000004029273988,0.019268770068883896,6.077771249692887e-06,7.1390757875633425e-06,11.589632521159041,0.3374736423790455
59,0.9999999165534973,0.017857146114110947,4.964120835211361e-06,4.728558237729885e-06,12.037951735230564,0.3488904610276222
60,0.9999993991851807,0.01879397012293339,5.661061650243937e-06,5.448242027341621e-06,11.930132717682566,0.3550966051220894
61,1.0000000762939454,0.01911103181540966,6.634901601501042e-06,6.79297427268466e-06,11.27625315085143,0.3071004907786846
62,0.9999984431266785,0.019246813133358954,6.421949692594353e-06,4.952030526510498e-06,11.293531525345934,0.3119670746475458
63,1.0000007510185243,0.018514474630355836,4.771996163981384e-06,5.516961546163657e-06,11.764569048838109,0.34352117478847505
64,0.9999992084503174,0.018869379200041295,4.659472465391446e-06,3.7995055981809855e-06,11.724725387671068,0.35001749232411383
65,1.0000004911422729,0.019009025543928148,4.982135728823778e-06,5.417639454208256e-06,11.514983828806065,0.3256599563360214
66,0.9999990558624268,0.018417796418070793,5.0935921808559215e-06,3.982913112849929e-06,11.60747238164534,0.3481084640324116
67,0.9999996328353882,0.01783765710890293,4.612886859831633e-06,4.227427216392243e-06,11.552090784655086,0.33849193796515464
68,1.0000006532669068,0.01884975016117096,4.156814970883715e-06,5.092529145258595e-06,11.858382696005947,0.3539804983139038
69,1.0000027680397034,0.019143910855054857,6.572603560925927e-06,8.14613379588991e-06,12.108268572743624,0.3516537058353424
70,1.0000007677078246,0.0173371671885252,4.215564858895959e-06,4.834195397052099e-06,11.74478644768219,0.33670848727226255
71,1.0000009393692018,0.01792783781886101,4.92335325361637e-06,5.309563680384599e-06,11.707370070442504,0.3417497579753399
72,0.9999999403953552,0.017549970410764216,3.883551471517421e-06,3.910418381565251e-06,11.353757058825149,0.3267045459151268
73,0.9999996471405029,0.019372890815138818,4.628988544936874e-06,4.758551094710128e-06,11.582185595204763,0.3405060198903084
74,1.000000262260437,0.01838118560612202,6.50280171612394e-06,6.642399093834683e-06,11.78627456536389,0.3435803610086441
75,0.9999993085861206,0.019091700166463853,3.979371381319652e-06,3.6910068865836367e-06,12.193525439773488,0.36810803338885306
76,1.000000147819519,0.01845602348446846,5.379940212151269e-06,5.426140432973625e-06,11.830631141268524,0.3418654480576515
77,1.0000002193450928,0.01711995989084244,4.313668464419606e-06,4.582729143294273e-06,11.642515241561455,0.32889961808919904
78,0.9999995112419129,0.017655348032712938,6.338297735055675e-06,5.8374499349156395e-06,11.615208774916784,0.33910983338952067
79,0.9999994945526123,0.017614194974303245,5.6011047126958145e-06,5.026622602599673e-06,11.262009744989074,0.32487922817468645
80,0.9999996042251587,0.018733479753136634,4.974277790097403e-06,4.433816011442104e-06,11.604432356231019,0.3476990769803524
81,0.9999991393089295,0.017588369622826575,5.841531710757408e-06,4.973865416104673e-06,11.013012579064846,0.3205294616520405
82,1.0000004625320436,0.017411669120192527,4.925573421132867e-06,5.38170987056219e-06,11.434480262049822,0.329409049898386
83,0.9999994325637818,0.017908902913331984,6.011831819705549e-06,5.690423795385868e-06,11.591069840798374,0.338001523911953
84,1.000000557899475,0.01765040770173073,4.707999123638729e-06,5.67241688258946e-06,11.005716169238706,0.3108135598897934
85,1.0000004506111144,0.017728753462433813,3.932446597900707e-06,4.482795620788238e-06,10.893707388759907,0.3055199411511421
86,0.999999794960022,0.017216927409172057,7.231913878058549e-06,7.2685929444560315e-06,11.228822050206224,0.315274882465601
87,1.0000005865097046,0.01689662903547287,5.570618150159134e-06,5.62489040021319e-06,11.087550757910204,0.31807662710547446
88,0.9999989032745361,0.018386311903595923,5.516342780538253e-06,4.1250527647207495e-06,11.364434891015094,0.33635631516575815
89,0.9999994468688965,0.019359952732920648,6.377173881446652e-06,5.426615248325107e-06,11.509257241464631,0.3353662034869194
90,1.0000008344650269,0.018166667222976683,6.123584544184269e-06,6.377325235007447e-06,11.244883565235408,0.31839424923062326
91,0.9999996519088745,0.01774923987686634,5.889145872970403e-06,5.7973907678388055e-06,11.220753484564366,0.3303090362250805
92,0.9999998712539673,0.017053488343954086,5.927936908847186e-06,6.186969917507668e-06,11.09927185816768,0.31948746606707573
93,1.0000003671646118,0.017003072947263716,5.7358938283869065e-06,6.0150066929054445e-06,11.517223578500943,0.33437151804566384
94,1.0000006580352783,0.01759026065468788,3.634987015175284e-06,4.19423709900002e-06,11.165128000280847,0.3053018842637539
95,0.9999989986419677,0.017087976038455962,5.431773179225274e-06,4.398098699311959e-06,11.353461981195444,0.30809120669960977
96,1.0000007271766662,0.017145725339651106,5.42182075605524e-06,6.018843330366508e-06,11.306403648690889,0.3195824858546257
97,0.9999970388412476,0.017747206315398216,6.992526523390552e-06,4.091306241207349e-06,11.571760607132632,0.33194349706172943
98,0.999998505115509,0.017734221071004867,6.714426508551696e-06,5.035329504607944e-06,11.402355271814296,0.3395712308585644
99,0.9999985527992249,0.016884141117334366,8.180372769857059e-06,6.70800394800608e-06,11.256302006255286,0.32828411474823954
100,1.0000001549720765,0.01743157524615526,8.700011585460743e-06,8.644230956633691e-06,11.382542293985791,0.33171931192278864
